transaction_id,user_id,amount,timestamp,hour,day_of_week,is_weekend,is_night,amount_rounded,is_large,is_structuring_amount,transactions_in_hour,recipient_age_days,is_new_recipient,is_international,is_fraud
TXN004107,user035,48721.63,2025-10-17T23:38:22.904482,23,4,0,1,0,0,1,8,0,1,0,1
TXN004108,user028,43604.01,2025-09-11T10:38:22.904482,10,3,0,0,0,0,0,0,140,0,0,0
TXN004109,user017,23236.6,2025-08-31T21:38:22.904482,21,6,1,0,0,0,0,2,149,0,0,0
TXN004110,user007,270000.0,2025-09-04T23:38:22.904482,23,3,0,1,1,1,0,9,30,0,0,1
TXN004111,user004,47799.24,2025-12-28T17:38:22.904482,17,6,1,0,0,0,1,1,90,0,0,0
TXN004112,user035,6832.92,2025-12-19T20:38:22.904482,20,4,0,0,0,0,0,2,345,0,0,0
TXN004113,user061,3860.27,2026-02-06T09:38:22.904482,9,4,0,0,0,0,0,1,298,0,1,0
TXN004114,user059,49261.69,2025-11-23T20:38:22.904482,20,6,1,0,0,0,1,0,348,0,0,0
TXN004115,user034,498676.73,2025-12-10T04:38:22.904482,4,2,0,1,0,1,0,5,12,1,0,1
TXN004116,user068,753144.59,2026-01-28T02:38:22.904482,2,2,0,1,0,1,0,9,15,1,0,1
TXN004117,user078,9820.11,2025-11-12T12:38:22.904482,12,2,0,0,0,0,0,0,82,0,0,0
TXN004118,user064,36167.47,2026-02-11T20:38:22.904482,20,2,0,0,0,0,0,1,168,0,0,0
TXN004119,user011,6661.01,2025-10-05T21:38:22.904482,21,6,1,0,0,0,0,0,186,0,0,0
TXN004120,user035,38036.94,2025-12-24T20:38:22.904482,20,2,0,0,0,0,0,2,88,0,0,0
TXN004121,user034,3956.32,2025-11-13T16:38:22.904482,16,3,0,0,0,0,0,0,351,0,0,0
TXN004122,user034,1515.64,2025-12-04T12:38:22.904482,12,3,0,0,0,0,0,0,83,0,0,0
TXN004123,user091,46686.83,2025-10-19T18:38:22.904482,18,6,1,0,0,0,1,2,136,0,0,0
TXN004124,user077,44500.25,2025-09-25T20:38:22.904482,20,3,0,0,0,0,0,2,202,0,0,0
TXN004125,user040,3304.23,2025-10-14T17:38:22.904482,17,1,0,0,0,0,0,1,149,0,0,0
TXN004126,user065,17547.08,2025-08-23T17:38:22.904482,17,5,1,0,0,0,0,0,44,0,0,0
TXN004127,user084,143.57,2026-02-03T18:38:22.904482,18,1,0,0,0,0,0,1,38,0,0,0
TXN004128,user067,21105.05,2025-08-29T16:38:22.904482,16,4,0,0,0,0,0,1,206,0,0,0
TXN004129,user029,38819.62,2026-01-08T09:38:22.904482,9,3,0,0,0,0,0,0,74,0,0,0
TXN004130,user051,25385.34,2025-08-22T12:38:22.904482,12,4,0,0,0,0,0,2,136,0,0,0
TXN004131,user050,49989.31,2026-01-28T18:38:22.904482,18,2,0,0,0,0,1,1,79,0,0,0
TXN004132,user069,47309.22,2026-01-26T04:38:22.904482,4,0,0,1,0,0,1,10,21,1,0,1
TXN004133,user081,24962.76,2025-09-29T15:38:22.904482,15,0,0,0,0,0,0,1,120,0,0,0
TXN004134,user083,25107.35,2025-09-08T16:38:22.904482,16,0,0,0,0,0,0,1,124,0,0,0
TXN004135,user095,16853.99,2025-09-14T15:38:22.904482,15,6,1,0,0,0,0,1,249,0,0,0
TXN004136,user096,49657.61,2026-02-01T00:38:22.904482,0,6,1,1,0,0,1,4,27,1,0,1
TXN004137,user037,3141.64,2025-10-19T12:38:22.904482,12,6,1,0,0,0,0,2,56,0,0,0
TXN004138,user057,48410.63,2026-01-18T18:38:22.904482,18,6,1,0,0,0,1,0,239,0,1,0
TXN004139,user034,28374.44,2026-01-25T11:38:22.904482,11,6,1,0,0,0,0,1,326,0,0,0
TXN004140,user074,40722.52,2025-12-29T19:38:22.904482,19,0,0,0,0,0,0,1,323,0,0,0
TXN004141,user044,47744.71,2025-11-21T17:38:22.904482,17,4,0,0,0,0,1,0,141,0,0,0
TXN004142,user039,43620.71,2026-01-15T21:38:22.904482,21,3,0,0,0,0,0,0,259,0,0,0
TXN004143,user024,37160.15,2025-11-29T21:38:22.904482,21,5,1,0,0,0,0,1,165,0,0,0
TXN004144,user020,18066.48,2026-01-02T09:38:22.904482,9,4,0,0,0,0,0,1,98,0,1,0
TXN004145,user034,1832.31,2025-12-16T16:38:22.904482,16,1,0,0,0,0,0,0,164,0,0,0
TXN004146,user027,390000.0,2025-12-14T01:38:22.904482,1,6,1,1,1,1,0,7,8,1,1,1
TXN004147,user061,44453.39,2025-12-18T13:38:22.904482,13,3,0,0,0,0,0,0,275,0,0,0
TXN004148,user029,31904.58,2025-10-22T16:38:22.904482,16,2,0,0,0,0,0,2,81,0,0,0
TXN004149,user059,25301.66,2025-10-30T15:38:22.904482,15,3,0,0,0,0,0,0,120,0,0,0
TXN004150,user058,967695.31,2026-01-26T23:38:22.904482,23,0,0,1,0,1,0,9,10,1,0,1
TXN004151,user027,45041.93,2025-09-28T18:38:22.904482,18,6,1,0,0,0,1,2,272,0,0,0
TXN004152,user030,8695.67,2026-01-21T10:38:22.904482,10,2,0,0,0,0,0,1,152,0,0,0
TXN004153,user000,947798.08,2025-11-29T00:38:22.904482,0,5,1,1,0,1,0,5,23,1,1,1
TXN004154,user095,35936.17,2025-12-12T16:38:22.904482,16,4,0,0,0,0,0,1,133,0,0,0
TXN004155,user096,39429.93,2025-08-29T13:38:22.904482,13,4,0,0,0,0,0,1,293,0,0,0
TXN004156,user031,32990.83,2025-10-23T20:38:22.904482,20,3,0,0,0,0,0,0,133,0,0,0
TXN004157,user068,6999.64,2025-09-12T18:38:22.904482,18,4,0,0,0,0,0,0,342,0,0,0
TXN004158,user075,49593.45,2026-01-31T03:38:22.904482,3,5,1,1,0,0,1,3,21,1,0,1
TXN004159,user053,49328.04,2025-12-06T23:38:22.904482,23,5,1,1,0,0,1,7,15,1,0,1
TXN004160,user022,38089.43,2025-12-04T21:38:22.904482,21,3,0,0,0,0,0,0,230,0,1,0
TXN004161,user012,39978.85,2025-11-05T13:38:22.904482,13,2,0,0,0,0,0,0,176,0,0,0
TXN004162,user087,27947.85,2025-09-22T16:38:22.904482,16,0,0,0,0,0,0,2,317,0,0,0
TXN004163,user029,13200.86,2026-02-16T17:38:22.904482,17,0,0,0,0,0,0,2,193,0,0,0
TXN004164,user013,15843.89,2025-11-12T12:38:22.904482,12,2,0,0,0,0,0,1,324,0,0,0
TXN004165,user034,45696.86,2025-10-14T03:38:22.904482,3,1,0,1,0,0,1,4,1,1,0,1
TXN004166,user065,610000.0,2026-02-12T01:38:22.904482,1,3,0,1,1,1,0,3,8,1,1,1
TXN004167,user000,43685.43,2025-12-18T21:38:22.904482,21,3,0,0,0,0,0,2,252,0,1,0
TXN004168,user035,5794.04,2025-10-26T12:38:22.904482,12,6,1,0,0,0,0,0,189,0,0,0
TXN004169,user071,4477.61,2025-09-16T10:38:22.904482,10,1,0,0,0,0,0,1,74,0,0,0
TXN004170,user030,17728.57,2025-09-29T14:38:22.904482,14,0,0,0,0,0,0,0,359,0,0,0
TXN004171,user074,22374.09,2025-11-25T09:38:22.904482,9,1,0,0,0,0,0,1,315,0,0,0
TXN004172,user018,38149.58,2026-01-23T15:38:22.904482,15,4,0,0,0,0,0,2,140,0,0,0
TXN004173,user070,38224.89,2025-11-06T10:38:22.904482,10,3,0,0,0,0,0,1,116,0,0,0
TXN004174,user040,2059.4,2025-09-25T14:38:22.904482,14,3,0,0,0,0,0,1,108,0,0,0
TXN004175,user053,31042.06,2026-01-15T11:38:22.904482,11,3,0,0,0,0,0,2,236,0,0,0
TXN004176,user029,47334.23,2025-11-04T15:38:22.904482,15,1,0,0,0,0,1,0,171,0,0,0
TXN004177,user098,8311.51,2025-10-27T11:38:22.904482,11,0,0,0,0,0,0,1,98,0,0,0
TXN004178,user092,15913.17,2025-10-05T15:38:22.904482,15,6,1,0,0,0,0,0,213,0,1,0
TXN004179,user057,1871.6,2025-11-08T20:38:22.904482,20,5,1,0,0,0,0,0,213,0,0,0
TXN004180,user038,30484.47,2025-11-04T09:38:22.904482,9,1,0,0,0,0,0,0,298,0,0,0
TXN004181,user087,19677.76,2025-10-28T17:38:22.904482,17,1,0,0,0,0,0,1,66,0,1,0
TXN004182,user090,32931.47,2025-09-30T20:38:22.904482,20,1,0,0,0,0,0,1,80,0,1,0
TXN004183,user083,9000.66,2025-11-13T14:38:22.904482,14,3,0,0,0,0,0,1,178,0,0,0
TXN004184,user085,39624.88,2026-01-01T13:38:22.904482,13,3,0,0,0,0,0,1,39,0,1,0
TXN004185,user052,30443.93,2025-08-31T17:38:22.904482,17,6,1,0,0,0,0,0,307,0,1,0
TXN004186,user079,32326.76,2025-09-16T19:38:22.904482,19,1,0,0,0,0,0,0,254,0,1,0
TXN004187,user036,24190.52,2025-09-06T20:38:22.904482,20,5,1,0,0,0,0,1,155,0,0,0
TXN004188,user087,46923.75,2025-12-19T15:38:22.904482,15,4,0,0,0,0,1,2,78,0,0,0
TXN004189,user076,11389.65,2025-11-30T11:38:22.904482,11,6,1,0,0,0,0,1,303,0,0,0
TXN004190,user019,3437.07,2025-11-21T09:38:22.904482,9,4,0,0,0,0,0,1,242,0,1,0
TXN004191,user082,950000.0,2025-09-18T03:38:22.904482,3,3,0,1,1,1,0,5,22,1,0,1
TXN004192,user045,3680.25,2026-01-21T13:38:22.904482,13,2,0,0,0,0,0,2,280,0,0,0
TXN004193,user084,18642.71,2026-01-10T19:38:22.904482,19,5,1,0,0,0,0,1,150,0,0,0
TXN004194,user039,4324.71,2026-01-10T15:38:22.904482,15,5,1,0,0,0,0,0,125,0,0,0
TXN004195,user084,790000.0,2025-12-07T01:38:22.904482,1,6,1,1,1,1,0,7,22,1,0,1
TXN004196,user034,37926.18,2025-12-09T13:38:22.904482,13,1,0,0,0,0,0,2,209,0,0,0
TXN004197,user027,5618.56,2025-12-25T18:38:22.904482,18,3,0,0,0,0,0,2,48,0,0,0
TXN004198,user008,338023.29,2025-12-17T04:38:22.904482,4,2,0,1,0,1,0,7,26,1,1,1
TXN004199,user068,781198.73,2025-11-03T00:38:22.904482,0,0,0,1,0,1,0,9,15,1,0,1
TXN004200,user035,46555.68,2025-08-31T20:38:22.904482,20,6,1,0,0,0,1,0,223,0,0,0
TXN004201,user077,4091.03,2026-01-13T13:38:22.904482,13,1,0,0,0,0,0,2,238,0,0,0
TXN004202,user022,35881.58,2025-09-11T17:38:22.904482,17,3,0,0,0,0,0,2,280,0,0,0
TXN004203,user053,43680.49,2026-02-06T10:38:22.904482,10,4,0,0,0,0,0,1,124,0,0,0
TXN004204,user060,33440.54,2025-12-06T12:38:22.904482,12,5,1,0,0,0,0,0,75,0,0,0
TXN004205,user021,1113.66,2025-11-10T11:38:22.904482,11,0,0,0,0,0,0,0,252,0,0,0
TXN004206,user099,371193.77,2026-01-30T01:38:22.904482,1,4,0,1,0,1,0,7,29,1,1,1
TXN004207,user077,36778.02,2025-09-16T15:38:22.904482,15,1,0,0,0,0,0,0,364,0,0,0
TXN004208,user001,47202.95,2025-11-12T04:38:22.904482,4,2,0,1,0,0,1,4,5,1,1,1
TXN004209,user009,35062.45,2025-11-01T15:38:22.904482,15,5,1,0,0,0,0,2,224,0,0,0
TXN004210,user054,47983.56,2025-11-18T23:38:22.904482,23,1,0,1,0,0,1,9,4,1,1,1
TXN004211,user036,540000.0,2025-09-24T04:38:22.904482,4,2,0,1,1,1,0,9,26,1,0,1
TXN004212,user015,48753.79,2025-08-26T05:38:22.904482,5,1,0,1,0,0,1,7,6,1,0,1
TXN004213,user012,10996.37,2025-09-12T17:38:22.904482,17,4,0,0,0,0,0,1,179,0,0,0
TXN004214,user097,824438.37,2025-09-01T00:38:22.904482,0,0,0,1,0,1,0,6,21,1,0,1
TXN004215,user018,38846.18,2025-11-25T17:38:22.904482,17,1,0,0,0,0,0,2,111,0,0,0
TXN004216,user081,15060.2,2025-12-24T16:38:22.904482,16,2,0,0,0,0,0,0,211,0,0,0
TXN004217,user078,32210.76,2025-10-22T13:38:22.904482,13,2,0,0,0,0,0,1,292,0,0,0
TXN004218,user061,430000.0,2025-11-03T03:38:22.904482,3,0,0,1,1,1,0,10,5,1,0,1
TXN004219,user018,3081.38,2025-10-12T14:38:22.904482,14,6,1,0,0,0,0,0,170,0,0,0
TXN004220,user076,4991.0,2026-01-22T13:38:22.904482,13,3,0,0,0,0,0,2,204,0,0,0
TXN004221,user011,34059.74,2026-01-22T10:38:22.904482,10,3,0,0,0,0,0,2,342,0,0,0
TXN004222,user064,770000.0,2025-11-12T05:38:22.904482,5,2,0,1,1,1,0,3,23,1,0,1
TXN004223,user024,49148.73,2025-12-14T20:38:22.904482,20,6,1,0,0,0,1,2,365,0,1,0
TXN004224,user064,30417.81,2025-09-09T20:38:22.904482,20,1,0,0,0,0,0,1,160,0,0,0
TXN004225,user069,18540.14,2025-12-16T21:38:22.904482,21,1,0,0,0,0,0,1,215,0,0,0
TXN004226,user081,28483.69,2025-12-13T11:38:22.904482,11,5,1,0,0,0,0,0,227,0,0,0
TXN004227,user057,30303.45,2025-11-28T11:38:22.904482,11,4,0,0,0,0,0,2,327,0,0,0
TXN004228,user028,23570.14,2025-09-17T16:38:22.904482,16,2,0,0,0,0,0,1,213,0,0,0
TXN004229,user054,18895.07,2025-10-16T18:38:22.904482,18,3,0,0,0,0,0,2,107,0,0,0
TXN004230,user073,649.05,2026-01-25T11:38:22.904482,11,6,1,0,0,0,0,2,352,0,1,0
TXN004231,user017,38672.79,2025-10-31T11:38:22.904482,11,4,0,0,0,0,0,1,69,0,0,0
TXN004232,user076,5247.46,2025-11-11T21:38:22.904482,21,1,0,0,0,0,0,0,146,0,1,0
TXN004233,user046,49168.4,2025-11-16T11:38:22.904482,11,6,1,0,0,0,1,0,272,0,0,0
TXN004234,user047,29821.81,2026-02-13T10:38:22.904482,10,4,0,0,0,0,0,1,178,0,0,0
TXN004235,user005,630000.0,2025-11-30T00:38:22.904482,0,6,1,1,1,1,0,7,26,1,0,1
TXN004236,user036,3082.53,2026-02-09T09:38:22.904482,9,0,0,0,0,0,0,1,269,0,1,0
TXN004237,user023,48935.93,2025-10-22T03:38:22.904482,3,2,0,1,0,0,1,10,6,1,1,1
TXN004238,user069,24645.16,2025-12-23T16:38:22.904482,16,1,0,0,0,0,0,2,223,0,0,0
TXN004239,user020,44360.47,2026-02-14T20:38:22.904482,20,5,1,0,0,0,0,2,150,0,0,0
TXN004240,user062,13678.59,2025-12-08T14:38:22.904482,14,0,0,0,0,0,0,2,165,0,0,0
TXN004241,user036,17467.93,2025-10-17T16:38:22.904482,16,4,0,0,0,0,0,0,268,0,0,0
TXN004242,user071,28400.79,2025-11-20T19:38:22.904482,19,3,0,0,0,0,0,2,334,0,0,0
TXN004243,user054,21927.91,2026-02-10T09:38:22.904482,9,1,0,0,0,0,0,2,264,0,0,0
TXN004244,user005,3117.53,2026-01-24T16:38:22.904482,16,5,1,0,0,0,0,0,320,0,0,0
TXN004245,user089,46686.83,2026-01-09T15:38:22.904482,15,4,0,0,0,0,1,2,203,0,0,0
TXN004246,user008,33463.79,2025-12-25T13:38:22.904482,13,3,0,0,0,0,0,0,129,0,0,0
TXN004247,user059,31838.72,2025-10-28T15:38:22.904482,15,1,0,0,0,0,0,1,132,0,1,0
TXN004248,user057,15926.45,2025-09-01T15:38:22.904482,15,0,0,0,0,0,0,1,322,0,0,0
TXN004249,user003,30931.01,2025-12-31T18:38:22.904482,18,2,0,0,0,0,0,0,240,0,0,0
TXN004250,user059,23544.4,2026-01-31T12:38:22.904482,12,5,1,0,0,0,0,2,163,0,0,0
TXN004251,user089,22302.25,2026-01-17T11:38:22.904482,11,5,1,0,0,0,0,1,166,0,0,0
TXN004252,user047,18794.78,2025-09-25T12:38:22.904482,12,3,0,0,0,0,0,1,200,0,0,0
TXN004253,user092,43917.8,2025-11-30T14:38:22.904482,14,6,1,0,0,0,0,2,61,0,0,0
TXN004254,user095,4226.01,2025-10-28T10:38:22.904482,10,1,0,0,0,0,0,0,246,0,1,0
TXN004255,user000,10238.1,2025-11-22T19:38:22.904482,19,5,1,0,0,0,0,0,283,0,0,0
TXN004256,user067,28095.47,2026-01-09T12:38:22.904482,12,4,0,0,0,0,0,1,205,0,0,0
TXN004257,user099,24859.19,2025-10-22T19:38:22.904482,19,2,0,0,0,0,0,2,252,0,0,0
TXN004258,user075,29780.26,2025-11-29T15:38:22.904482,15,5,1,0,0,0,0,0,337,0,0,0
TXN004259,user042,24661.1,2025-11-01T09:38:22.904482,9,5,1,0,0,0,0,2,80,0,0,0
TXN004260,user060,27905.84,2026-01-13T13:38:22.904482,13,1,0,0,0,0,0,1,58,0,0,0
TXN004261,user040,46730.69,2026-01-22T21:38:22.904482,21,3,0,0,0,0,1,0,307,0,0,0
TXN004262,user016,12905.51,2025-12-02T15:38:22.904482,15,1,0,0,0,0,0,0,97,0,0,0
TXN004263,user005,3931.27,2026-01-30T11:38:22.904482,11,4,0,0,0,0,0,2,62,0,0,0
TXN004264,user042,11503.76,2025-11-26T18:38:22.904482,18,2,0,0,0,0,0,1,232,0,0,0
TXN004265,user072,440000.0,2026-01-06T04:38:22.904482,4,1,0,1,1,1,0,5,23,1,0,1
TXN004266,user090,4841.05,2026-01-01T19:38:22.904482,19,3,0,0,0,0,0,1,319,0,0,0
TXN004267,user032,6456.88,2025-12-29T10:38:22.904482,10,0,0,0,0,0,0,1,295,0,0,0
TXN004268,user005,28830.16,2025-10-14T21:38:22.904482,21,1,0,0,0,0,0,1,194,0,0,0
TXN004269,user000,22902.01,2025-11-06T13:38:22.904482,13,3,0,0,0,0,0,0,147,0,0,0
TXN004270,user047,46573.08,2026-02-18T01:38:22.904482,1,2,0,1,0,0,1,6,16,1,1,1
TXN004271,user085,35759.63,2025-09-20T20:38:22.904482,20,5,1,0,0,0,0,0,241,0,0,0
TXN004272,user098,6885.56,2026-01-08T16:38:22.904482,16,3,0,0,0,0,0,2,274,0,0,0
TXN004273,user064,22281.94,2025-12-13T12:38:22.904482,12,5,1,0,0,0,0,2,124,0,0,0
TXN004274,user020,290984.27,2026-01-16T02:38:22.904482,2,4,0,1,0,1,0,10,22,1,1,1
TXN004275,user044,12729.66,2025-09-18T14:38:22.904482,14,3,0,0,0,0,0,2,117,0,0,0
TXN004276,user086,15983.81,2025-08-23T11:38:22.904482,11,5,1,0,0,0,0,2,92,0,0,0
TXN004277,user087,6477.09,2025-09-05T14:38:22.904482,14,4,0,0,0,0,0,0,335,0,0,0
TXN004278,user040,3277.4,2025-12-24T10:38:22.904482,10,2,0,0,0,0,0,2,233,0,0,0
TXN004279,user005,6636.85,2025-09-07T20:38:22.904482,20,6,1,0,0,0,0,1,54,0,0,0
TXN004280,user097,12072.08,2025-11-29T11:38:22.904482,11,5,1,0,0,0,0,1,49,0,0,0
TXN004281,user066,15646.8,2026-01-23T21:38:22.904482,21,4,0,0,0,0,0,0,92,0,0,0
TXN004282,user019,14551.11,2025-09-23T11:38:22.904482,11,1,0,0,0,0,0,2,223,0,0,0
TXN004283,user025,10441.71,2026-02-06T14:38:22.904482,14,4,0,0,0,0,0,2,105,0,0,0
TXN004284,user071,840000.0,2025-09-20T02:38:22.904482,2,5,1,1,1,1,0,8,30,0,0,1
TXN004285,user060,9664.13,2025-08-27T21:38:22.904482,21,2,0,0,0,0,0,2,222,0,0,0
TXN004286,user054,910000.0,2025-10-27T02:38:22.904482,2,0,0,1,1,1,0,9,6,1,1,1
TXN004287,user029,1313.81,2025-12-17T17:38:22.904482,17,2,0,0,0,0,0,2,274,0,0,0
TXN004288,user025,47293.39,2026-01-15T01:38:22.904482,1,3,0,1,0,0,1,3,7,1,0,1
TXN004289,user030,21017.92,2026-01-05T09:38:22.904482,9,0,0,0,0,0,0,2,256,0,0,0
TXN004290,user065,39809.88,2025-12-04T21:38:22.904482,21,3,0,0,0,0,0,1,364,0,0,0
TXN004291,user073,39362.62,2026-01-17T20:38:22.904482,20,5,1,0,0,0,0,0,280,0,0,0
TXN004292,user012,4258.4,2026-01-14T19:38:22.904482,19,2,0,0,0,0,0,2,273,0,0,0
TXN004293,user055,21430.57,2025-09-18T12:38:22.904482,12,3,0,0,0,0,0,1,250,0,0,0
TXN004294,user006,35075.06,2025-09-30T11:38:22.904482,11,1,0,0,0,0,0,2,195,0,0,0
TXN004295,user057,13224.59,2026-01-06T13:38:22.904482,13,1,0,0,0,0,0,2,251,0,0,0
TXN004296,user071,18750.27,2025-11-21T09:38:22.904482,9,4,0,0,0,0,0,1,190,0,0,0
TXN004297,user068,17869.72,2026-01-23T19:38:22.904482,19,4,0,0,0,0,0,0,101,0,0,0
TXN004298,user091,36677.28,2025-08-23T15:38:22.904482,15,5,1,0,0,0,0,0,299,0,0,0
TXN004299,user068,49945.46,2025-09-12T23:38:22.904482,23,4,0,1,0,0,1,10,13,1,1,1
TXN004300,user085,2486.08,2025-11-14T09:38:22.904482,9,4,0,0,0,0,0,1,246,0,0,0
TXN004301,user002,48727.52,2026-01-11T16:38:22.904482,16,6,1,0,0,0,1,1,62,0,0,0
TXN004302,user056,28538.3,2025-09-01T19:38:22.904482,19,0,0,0,0,0,0,0,172,0,0,0
TXN004303,user090,8478.05,2025-12-07T10:38:22.904482,10,6,1,0,0,0,0,0,159,0,0,0
TXN004304,user078,26281.25,2025-08-25T16:38:22.904482,16,0,0,0,0,0,0,1,301,0,0,0
TXN004305,user085,31688.16,2025-08-22T17:38:22.904482,17,4,0,0,0,0,0,1,306,0,0,0
TXN004306,user096,31138.23,2025-12-12T11:38:22.904482,11,4,0,0,0,0,0,2,313,0,0,0
TXN004307,user019,7039.56,2025-08-27T18:38:22.904482,18,2,0,0,0,0,0,2,356,0,0,0
TXN004308,user056,35655.13,2025-12-13T12:38:22.904482,12,5,1,0,0,0,0,0,360,0,0,0
TXN004309,user082,7814.9,2025-11-04T12:38:22.904482,12,1,0,0,0,0,0,0,100,0,0,0
TXN004310,user032,551411.19,2025-09-05T04:38:22.904482,4,4,0,1,0,1,0,5,3,1,1,1
TXN004311,user048,19578.58,2025-12-12T19:38:22.904482,19,4,0,0,0,0,0,0,164,0,0,0
TXN004312,user079,27746.5,2025-12-14T12:38:22.904482,12,6,1,0,0,0,0,2,192,0,1,0
TXN004313,user039,37855.88,2025-12-04T18:38:22.904482,18,3,0,0,0,0,0,2,49,0,0,0
TXN004314,user065,23044.67,2025-11-28T21:38:22.904482,21,4,0,0,0,0,0,2,355,0,0,0
TXN004315,user072,19511.55,2026-01-17T13:38:22.904482,13,5,1,0,0,0,0,1,252,0,0,0
TXN004316,user084,10197.61,2025-10-19T09:38:22.904482,9,6,1,0,0,0,0,2,89,0,0,0
TXN004317,user060,26686.3,2026-01-15T13:38:22.904482,13,3,0,0,0,0,0,0,335,0,0,0
TXN004318,user042,16265.13,2026-02-14T16:38:22.904482,16,5,1,0,0,0,0,1,115,0,0,0
TXN004319,user058,880000.0,2025-12-31T03:38:22.904482,3,2,0,1,1,1,0,8,0,1,0,1
TXN004320,user021,13970.99,2026-01-14T15:38:22.904482,15,2,0,0,0,0,0,1,231,0,0,0
TXN004321,user078,44605.42,2025-09-05T11:38:22.904482,11,4,0,0,0,0,0,1,313,0,0,0
TXN004322,user032,12570.09,2025-09-14T21:38:22.904482,21,6,1,0,0,0,0,2,121,0,0,0
TXN004323,user010,11951.87,2026-01-25T21:38:22.904482,21,6,1,0,0,0,0,2,276,0,0,0
TXN004324,user029,8078.6,2025-12-30T21:38:22.904482,21,1,0,0,0,0,0,2,138,0,0,0
TXN004325,user065,47003.47,2025-10-30T13:38:22.904482,13,3,0,0,0,0,1,2,163,0,1,0
TXN004326,user088,27830.6,2026-01-07T15:38:22.904482,15,2,0,0,0,0,0,0,240,0,0,0
TXN004327,user010,46756.78,2025-11-03T05:38:22.904482,5,0,0,1,0,0,1,4,2,1,0,1
TXN004328,user030,11231.71,2025-09-18T19:38:22.904482,19,3,0,0,0,0,0,2,81,0,0,0
TXN004329,user029,45295.38,2026-02-18T02:38:22.904482,2,2,0,1,0,0,1,9,14,1,0,1
TXN004330,user034,180000.0,2026-02-07T03:38:22.904482,3,5,1,1,1,0,0,4,14,1,1,1
TXN004331,user034,11890.97,2025-10-28T15:38:22.904482,15,1,0,0,0,0,0,2,307,0,1,0
TXN004332,user074,19161.9,2025-10-13T17:38:22.904482,17,0,0,0,0,0,0,0,211,0,0,0
TXN004333,user041,44478.28,2025-11-01T11:38:22.904482,11,5,1,0,0,0,0,1,294,0,1,0
TXN004334,user010,47572.74,2025-12-24T09:38:22.904482,9,2,0,0,0,0,1,0,95,0,0,0
TXN004335,user096,800000.0,2025-09-21T04:38:22.904482,4,6,1,1,1,1,0,5,0,1,0,1
TXN004336,user042,15410.36,2026-01-20T16:38:22.904482,16,1,0,0,0,0,0,2,140,0,0,0
TXN004337,user004,44228.74,2025-10-30T14:38:22.904482,14,3,0,0,0,0,0,2,42,0,0,0
TXN004338,user051,11854.16,2025-09-15T14:38:22.904482,14,0,0,0,0,0,0,1,88,0,0,0
TXN004339,user044,1494.96,2025-12-15T14:38:22.904482,14,0,0,0,0,0,0,2,278,0,1,0
TXN004340,user006,36853.75,2026-02-11T12:38:22.904482,12,2,0,0,0,0,0,1,69,0,0,0
TXN004341,user020,31329.29,2025-11-04T20:38:22.904482,20,1,0,0,0,0,0,2,288,0,0,0
TXN004342,user077,38962.91,2025-09-17T14:38:22.904482,14,2,0,0,0,0,0,1,282,0,0,0
TXN004343,user064,32753.5,2026-02-05T15:38:22.904482,15,3,0,0,0,0,0,0,240,0,0,0
TXN004344,user000,282.83,2025-11-18T21:38:22.904482,21,1,0,0,0,0,0,0,193,0,0,0
TXN004345,user003,17141.13,2026-01-08T18:38:22.904482,18,3,0,0,0,0,0,0,168,0,0,0
TXN004346,user038,30695.74,2025-10-02T20:38:22.904482,20,3,0,0,0,0,0,0,56,0,0,0
TXN004347,user006,20656.48,2026-01-06T19:38:22.904482,19,1,0,0,0,0,0,1,146,0,0,0
TXN004348,user029,25813.29,2026-01-16T19:38:22.904482,19,4,0,0,0,0,0,2,156,0,0,0
TXN004349,user021,19079.09,2025-11-03T16:38:22.904482,16,0,0,0,0,0,0,2,142,0,0,0
TXN004350,user040,35947.33,2026-01-17T18:38:22.904482,18,5,1,0,0,0,0,1,139,0,0,0
TXN004351,user069,29045.45,2026-01-27T19:38:22.904482,19,1,0,0,0,0,0,0,309,0,1,0
TXN004352,user049,834406.85,2025-10-01T04:38:22.904482,4,2,0,1,0,1,0,4,27,1,0,1
TXN004353,user086,32905.15,2025-09-24T21:38:22.904482,21,2,0,0,0,0,0,2,166,0,0,0
TXN004354,user027,940000.0,2026-01-24T02:38:22.904482,2,5,1,1,1,1,0,3,25,1,1,1
TXN004355,user075,41075.96,2025-08-31T13:38:22.904482,13,6,1,0,0,0,0,2,66,0,0,0
TXN004356,user099,31695.93,2025-09-19T12:38:22.904482,12,4,0,0,0,0,0,2,301,0,0,0
TXN004357,user049,43278.05,2025-10-04T18:38:22.904482,18,5,1,0,0,0,0,1,33,0,0,0
TXN004358,user043,44315.43,2025-09-02T21:38:22.904482,21,1,0,0,0,0,0,0,338,0,1,0
TXN004359,user074,1916.5,2025-12-18T14:38:22.904482,14,3,0,0,0,0,0,2,169,0,0,0
TXN004360,user010,14177.84,2025-12-13T20:38:22.904482,20,5,1,0,0,0,0,2,178,0,0,0
TXN004361,user028,4318.42,2025-12-13T16:38:22.904482,16,5,1,0,0,0,0,2,59,0,0,0
TXN004362,user006,31399.91,2025-11-07T12:38:22.904482,12,4,0,0,0,0,0,2,298,0,0,0
TXN004363,user001,16943.88,2025-11-13T12:38:22.904482,12,3,0,0,0,0,0,2,279,0,0,0
